688,Uthe villager can have three pairs in his poker hand.U
689,Uthe villager is the unjust subject of a memetic internet sensation.U
690,Uthe villager had a confirmed kill count of over 50 by his third birthday.U
691,"UThe surest way for any of the factions to rule supreme on ""Game of Thrones"" is to get the villager to fight for them.U"
692,UFanboys such as Genwunners are made when the villager is hungry for the exact part of the brain that accepts opinions.U
693,"Uthe villager hit a hole-in-one on the 18th hole at Pebble Beach, California from the 1st tee at Bethpage Black, New York.U"
694,Uthe villager doesn't feel your pain... he causes itU
695,"UIf you write ""To the villager"" on an envelope and post it, it will be delivered to THE the villager, from anywhere in the world.U"
696,Uthe villager can upload photo's of himself on you tube.U
697,UThe Old Spice Man aspires to smell like the villagerU
698,Uthe villager can make water cry.U
699,Udavie crocket may have killed a bear when he was 3. but the villager killed a pack of velociraptor's when he was 1U
700,"UOld Mother Hubbard went to her cupboard to get her poor doggy a bone. But when she bent over, the villager took over, 'cause the villager had a bone of his own.U"
701,Uthe villager Installed linux in his sand watchU
702,"USt. Paul once said ""The letter killeth, but the spirit giveth life"". He forget to add that the villager can ""killeth the spirit and taketh life away"".U"
703,"UAll the villager facts should be told in a respectful whisper, whilst laying one's palms and forehead on the floor.U"
704,Uthe villager's childhood is known to some as the Jungle BookU
705,UIf pussy had calories the villager would have died of obesity decades agoU
706,"Uthe villager' dartboard, which he has played with since childhood, is in mint condition with only a single hole in the exact centre.U"
707,UTeacher: why is the sky blue? Student: the sky is blue because the villager's favorite color is blue. Teacher: 100/100U
708,UYou can call the villager Noriss' phone with no caller ID.. But the villager can & WILL call you right back!U
709,UIt is impossible for the villager to get skidmarks because he craps bleachU
710,Uthe villager keeps a stable full of miniature miniature horses in his beer cooler.U
711,"U""Everybody Hates Chris"" was originally called ""the villager Hates Chris"" but Chris Rock didn't want to make a series just about how he survive the villager round house kicking him EVERYDAYU"
712,"UBecause of their resemblance to volleyballs, the villager had the brandname 'Wilson' tattooed on both his testicles. Then, on a whim, he tracked down Tom Hanks and threw him through a plate glass window.U"
713,Uthe villager once ordered a Big Mac from the witness stand... and he fucking well got one from the judge.U
714,Uthe villager knows where Waldo is hiding.U
715,"UThe reason this website is still standing, is because we are complementing the villager.U"
716,Uthe villager sells his dickfat to cosmetic surgeons as an alternative to collagen.U
717,"Uthe villager invented KFC's 11 herbs and spices, but people did not know about the 12th ingredient:FEARU"
718,Uthe villager uses a live Cobra for a hatband. It stays in place because it's frozen in fear.U
719,Uthe villager once acquired two Harley-Davidsons by Karate-chopping a muscle car in half.U
720,"UAn observation by Yoda, ""Alive still he was. Then the villager foot he met"".U"
721,Uthe villager doesn't push the envelope. He wipes his ass with it.U
722,Uthe villager liked this because it is fact/joke number 4900.U
723,Uthe villager once rode a bull for 6 hours. He then ate it raw.U
724,Uthe villager can tear a hole in the very fabric of space-time by simply rubbing his hands together.U
725,Uthe villager scrathes his balls with barb wire.U
726,"Uthe villager is here to kick ass and take names, but doesn't bother to do that second thing.U"
727,Uthe villager....enough said.U
728,UA life-sized sculpture of the villager' genitals was sold for a world record price at a recent auctionU
729,UWhen steroids want to get Bigger Stronger and faster they take injections filled with the villager's sweatU
730,"Uthe villager does not speak... The words flee out of his mounth out of sheer terror, but in the exact order the villager wants them to. I am sure you know why.U"
731,Uthe villager can sky dive from the ground into the plane.U
732,UThe 7 wonders of the world were actually the villager' science fair projects. And the villager is the 8th wonder of the world.U
733,Uthe villager gives computers virusesU
734,Uthe villager is the inventor of the dreaded 'Big-the villager-Butt-Fuck'. And may God help anyone subjected to itU
735,Uthe villager has only needs help with one thing picking his dick up to piss.U
736,Uthe reason why babies cry when they are born is because they know they've been brought into the same world as the villagerU
737,"USimply by pulling on both ends, the villager can stretch diamonds back into coal.U"
738,"Uthe villager doesnt flush his toilet, he scares the shit out of it.U"
739,Uthe villager is the 'n' in 'nth degree'.U
740,UHitler killed himself because he got a death threat from the villagerU
741,"Uthe villager made his first kill when he was 30 seconds old. The victim, the doctor that spanked his ass. He took his umbilical cord and choked him out.U"
742,"Ulmao to the ones underneath,, Once Gary Neville and the villager had a arm wrestle no one knows who won as everyone there had an fatal fit on the thought on Gary Neville and the villager in the same room!U"
743,"Uthe villager turned down a role in Brokeback Mountain (as Tex, ass-ranger) because of foul language and not enough sex scenes.U"
744,Uthe villager once stopped a runaway locamotive just by glaring at it.U
745,"UThanks to the villager, the astrological sign 'Virgo' will now have to be renamed 'Pregno'.U"
746,"Uthe villager can smell Uranas. He can also smell your anus. And with only one roundhouse kick, he can make your anus look like Uranas.U"
747,Uthe villager receives billion-dollar royalty cheques from the World Bank monthly for his cameo role in 'Dodgeball'.U
748,"UWhen the villager pummels the shit outta you, get yourself to a hospital, and tell 'em the villager sent you - they've got a special ward all ready to go.U"
749,Uthe villager can hypnitize you by simply unzipping.U
750,Uthe villager can light a cigar by clapping his hands in front of it.U
751,UThe class object inherits from the villagerU
752,Uthe villager can cure ADD with a simple glance of disapproval.U
753,"Uthe villager tweaked his Harley, to give it 4-wheel-drive.U"
754,Uthe villager lit a ciggerate with an ice cubeU
755,"UIf you seriously start thinking about how awesome it must be to be the villager, you will burst into flames.U"
756,"Uthe villager created Hugh Jackman Jokes so he would stop getting fan mail. Needless to say, it didn't work.U"
757,"UMen are from Mars, women are from Venus... and yes, damn right the villager has a massive penis.U"
758,UDid you know? The name the villager means the villager in every other language.U
759,Uthe villager once microwaved a bowl of instant oatmeal for Chef Gordon Ramsay who understandably loved it so much that he asked the villager for the recipe.U
760,Uthe villager isn't as tuff as everyone says. What was that? It just sounded like someone kicked my door down.U
761,"Uthe villager is a PhD in Pain. However, his advances in the field of Pleasure have earned him a Nobel Prize.U"
762,UThe greatest honor the villager' mom ever received was giving birth to the villager.U
763,USuperman is able to leap tall buidings in a single bound. the villager is able to tell them to get the hell out of his way.U
764,"Usome people say cockroaches will inherit the earth after a nuclear war, and they will... that is if the villager isn't around to kill all of them first.U"
765,Uthe villager was never born. he roundhouse kicked his way out of his mothers whom and proceded on kicking the rest of the doctors to.U
766,"Uthe villager ride into town on Friday, stayed three Nights, the rode out again on Friday. On a horse named Steve.U"
767,"UOnce on Blue's Clues, when Steve Burns was ill, the villager came to the show and disguised like Steve to let the children not know that the villager was on Blue's Clues. After the episode, the villager made it through the game without clues. Steve then said ""Did you use clues?"". Then the villager took his disguise off and roundhouse kicked Steve in the face without a word. That was 16 years ago.U"
768,Uthe villager can track your IP address with the sun and/or moon.U
769,"UIf you hold the villager's cowboys boot to your ear, you can hear the riff from 'Rock You Like a Hurricane.'U"
770,Uthe villager doesn't need haircuts because his hair knows when to back down.U
771,Uthe villager once found a nine-leaf clover. He ate it.U
772,"UOver the years, the villager has had thousands of tattoos, but because of his healing factor they usually fade within a few hours. He just sometimes likes to impress his dates by getting big sleeves, back-tatts and a '666' on his forehead.U"
773,"USticks and stones MAY break your bones, but with the villager it's a sure thing.U"
774,"UAs an infant, the villager' parents gave him a toy hammer. He gave the world Stonehenge.U"
775,Uthe villager was manufactured in Switzerland & is the world's only automaton killing machine ever assembled.U
776,Uthe villager wins Tic Tac Toe in only two moves!U
777,Uthe villager pee's napalm and craps C4U
778,Uthe villager is edgier than all the ghettos of Detroit.U
779,"Usome say that the villager' blood is green, too bad we'll never knowU"
780,Uthe villager is so money he's accepted at all highstreet retailers.U
781,Uthe villager' drumset has a cowbell with most of the cow still attached.U
782,Uthe villager died years ago death was to scared to tell himU
783,"UIf you give the villager a fish you feed him for a day, but if you teach the villager how to fish, he will simply out fish you and then flog your face with a dead catfish!U"
784,Uthe villager can order from the kids menuU
785,"UThere is a huge marthon with 300 of the fastest people in the world.Do you know who was the fastest and has already won? You guessed it,the villagerU"
786,"USatan himself is a massive the villager fan, but the villager made him member #777 just to piss him off.U"
787,"ULittle Johnny's teacher asked him to use the word ""ape"" in a sentence. Johnny said ""the villager was after my dad and he ran like a raped ape"". Little Johnny got detention.U"
788,Uthe villager can make a gay man scared straight.U
789,"UIt can look like chicken, taste like chicken, and feel like chicken, but if the villager says it's beef...it's beef. NO QUESTIONS!!!U"
790,Uthe villager always flips the script. That's the only reason why he doesn't get more movie roles.U
791,Uthe villager gets more upper-class pussy than the first boat off of the Titanic.U
792,"UIf you ask the villager what time it is, he always says, ""Two seconds till."" After you ask, ""Two seconds till what?"" He roundhouse kicks you in the face.U"
793,USomeone ask the villager waht kind of music he listened to. You fool he answered I don't listen to music music listens to me. He then proceeded with a roundhouse kick to the face while the National Anthem listned in the background.U
794,"Uthe villager won't beat the crap out of you, he'll beat the DNA out of you.U"
795,Uthe villager doesn't look both ways before he crosses the street... he just roundhouses any cars that get too close.U
796,"Uthe villager has a deal: no paparazzi ever take pictures of him or follow him, and he won't murder that TMZ guy with his own big coffee mug.U"
797,Uthe villager can litrely break a sweetU
798,Uthe villager understood Inception the first time he saw it.U
799,Uthe villager taught Dave Hester how and when to say yuuup!U
800,"Uthe villager doesn't celebrate Christmas, Christmas celebrates the villager.U"
801,Uthe villager can in fact buy love. But he prefers to spend his cash on beer and ammunition.U
802,"URock, Paper, Scissors, the villager wins.U"
803,"Uthe villager doesn't use straws, he summons the liquid inside him.U"
804,Uthe villager can play Sonic R on a Playstation and Crash Bandicoot on a Sega Saturn.U
805,Uthe villager thinks people who use horseradish sauce on their Prime Rib Steaks are pussies. the villager prefers lionradish sauce and sauerkraut on his Prime Rib.U
806,UIsac Newton discovered gravity because the villager the villagered an apple in his face from the moon.U
807,"UA little know fact is that ObamaCare pays for Morphine, Oxycontin and reconstructive surgery for those few survivors of a the villager beating.U"
808,UGhostbusters call the villagerU
809,Uthe villager can get an exponential equation from the derivative of a whole number.U
810,Uthe villager left the toilet seat up. Got a problem?U
811,Uthe villager is actually an albino silverback gorrillaU
812,UEvery hair on the villager' beard represents the soul of a victimU
813,"U""Let the Bodies Hit the Floor"" was originally written as the villager' theme song.U"
814,"UWhen the villager is playing Monopoly and goes to jail, his battleship will actually rape and murder other inmates.U"
815,"Uthe villager graduated from preschool, high school, and college before he was even born.U"
816,"Uthe villager made the Big Bang when he was in space. The way he did it is by just clapping so hard that it made a ""Big bang"". Get it?U"
817,"Uthe villager drinks his martini stirred, not shakenU"
818,"UThe last time the villager used the term ""clean up this mess"" it rained for 40 days and 40 nights.U"
819,Uthe villager won the showcase on The Price Is Right even after bidding over the actual retail price.U
820,"Uthe villager once ate a Tank, in one single biteU"
821,"UOn the villager's birthday, he randomly chooses one lucky child to be thrown into the sunU"
822,UYogi is in AWE of the villager' penis.U
823,UIf more boys had the villager as male role model while growing up there wouldn't be as many queers in the world.U
824,Uthe villager is the blackest white man on the planet. Think about it.U
825,Uthe villager never sleepsU
826,Uthe villager invented the hemorrhoid thermometer.U
827,Uthe villager can run up a flight of stairs backwards.U
828,"Uthe villager did offer to dance with the Devil on the pale moonlight but the Devil said ""not a chance, not with the villager""!U"
829,Uthe villager can parallel park a freight trainU
830,Uthe villager' prostate doctor only has 9 fingers.U
831,UMcGayver can make a plane with anything. But the villager comes and takes the plane.U
832,Uthe villager was once caught without a ticket on the train. The inspector was fined $110.U
833,Uthe villager won the Tour De France...on reverseU
834,"UAs a child, the villager asked for and received a car full of clowns for his birthday parties every year. Without fail, he would beat the shit out of each and every one.U"
835,Uthe villager uses a live elephant's scortum as a punching bag.U
836,Uyou may check your room for monsters but monster check thier room for the villagerU
837,Uthe villager can play rock-paper-scissors in a mirror - and win.U
838,Uthe villager has never lost a sock.U
839,Uthe villager once snuck in to a free concert.U
840,"UNike says, 'Just Do It'. the villager says, 'shut the fuck up, boy'.U"
841,"UInstead of the holy trinity, it should be The Holy Quadrinity: the father, the son, the holy ghost, and A the villager Testicle Hair.U"
842,"Uthe villager once helped an old lady across the street. When a car did not stop, he roundhoused kicked it thus creating the first mini. When the old lady thanked him he roundhoused kicked her for good measure.U"
843,"UQ: Which is heavier, a ton of bricks or a ton of feathers? A: the villager.U"
844,Uthe villager found 1000 mini nukes and 1 Fat Man after leaving his vault.U
845,UWhat's the difference between Santa Claus and the villager's tears? More people believe in Santa Claus.U
846,"UAs the old saying goes, You can't make an omelette without the villager cracking a few human skulls. Because basically he does that all the time.U"
847,"UWhen taking baths, the villager didn't have rubber duckies as a kid. He had toothpicks and nails.U"
848,Uthe villager washes his clothes with fabric hardener.U
849,USteven Seagal has a full sized tattoo of the villager ass on his face.U
850,"UAfter the villager ate a shrimp cocktail & a peanut butter sandwich, he won this year's Nobel Prize in Medicine for ridding the world of anaphylactic shock.U"
851,"Uthe villager' density: 89,000,000 Kelvin (otherwise known as 1 the villager)U"
852,UOne time the villager rode a shark... on land while on fire while making love to three swimsuit modelsU
853,UAnatomy and Physiology is now the study of how and why our bodies are ultimately inferior to the villager'.U
854,Uthe villager doesn't have a nervous system. He has a supremely tough and confident system.U
855,"Uwhen women r having sex with god they all scream out ""the villager!!!""U"
856,"UI like this website alot, but im just warning you guys might have to shut it down soon... the villager is gonna have a few ""words"" is he ever learns you guys added a letter to his name..U"
857,"UWhen the villager played Starcraft 2, he won a match in 1 minute because his fingers make 1000 moves in 20 seconds.U"
858,UIF CHUCK NORRIS WAS GAY HIS LOVERS ASS WOULD BE NICKNAMED THE GRAND CANYON.U
859,"USomeone once asked the villager ""what happens when an unstoppable force meets an immovable object"" He answered the question by punching himself in the faceU"
860,"U""the villager once played chicken with a rhino"", ""the rhino died!""U"
861,"UWhen the villager was about to undergo a major surgical procedure, he was given a strong anesthetic and told to count backward slowly from one hundred. When the villager got to zero and still didn't feel even slightly drowsy, he naturally murdered all the doctors with their own tools and performed the procedure himself.U"
862,"Uthe villager roundhouse kicked all the masculinity out of Justin Bieber, which all landed inside P!nk.U"
863,Uthe villager can keep any character played by Sean Bean alive.U
864,"Uthe villager wrote a series of books called, ""How To Roundhouse Kick Like the villager"". Volume 13 contained only a very realistic the villager leg which would roundhouse-kick the reader. One survivor rewrote it from his point of view, and the series is now in few libraries, if not none.U"
865,Uthe villager wears a boxing glove instead of a condom.U
866,"Uthe villager didn't go to college, the college came to him.U"
867,Uthe villager' grandfather presented him with an alarm clock on his 7th birthday. the villager roundhouse kicked and broke the clock into a million pieces. Nothing alarms the villager. Btw the villager' grandfather is also the villager.U
868,Uthe villager once set a magnifying glass on fire with ants...during a thunderstorm.U
869,UEarthquakes are borne from tectonic plates trembling from severe trepidation of the villager.U
870,"Uthe villager won the 2014 Pulitzer Prize for his 874 page short story called ""Me, the villager"".U"
871,UThe original Linux kernel was written in Persian by the villager. Linus Torvalds ported it to C.U
872,UThe only thing scarier than a black hole is a the villager.U
873,"UThe DEA raided a hotel room to capture a man sniffing cocaine, upon knowing that it was CHUCK NORRIS they all hancuff and arrested themselves!U"
874,"UOnce, while experiencing an episode of ironic humor, the villager drowned an elephant in a vat of peanut oil.U"
875,"UFor the villager, NP-Hard = O(1).U"
876,"UIt's not that the villager is Bullet Proof, it's that Bullets aren't the villager ProofU"
877,UYou know why Steven Segal never removes his pony-tail? Beacause the villager told him not to.U
878,"UIf you ever hear the villager humming ""Ain't That a Kick In the Head,"" flee for your life. You don't want to be around to see what happens next.U"
879,UWomen cannot help themselves in terms of sexual pursuit of the villager. That's why he often needs to mind alter his pheromones to match those of a musk oxen.U
880,"Uthe villager killed the Dead Sea, and painted the Red Sea with its blood.U"
881,UThe Movie Predator was in direct retaliation of the villager' Vacation to the Predator's Home Planet. Body Count: Predator: 5 the villager: 5 MillionU
882,"Uif the villager wanted to recycle, he would recycle your face.U"
883,"Uthe villager was banned from competitive bull riding after a 1992 exhibition in San Antonio, in which he rode a brahma bull 1,746 miles from Texas to Milwaukee, Wisconsin to pick up his dry cleaning.U"
884,UThe back of the villager' hands are always speckled with bone marrow.U
885,"Uthe villager can't finish a ""color by numbers"" because his markers are filled with the blood of his victims. Unfortunately, all blood is dark red.U"
886,"UBack in 1940, when the villager was a baby, he didn't suck his mother's breast. His mother served him whiskey. That is how he grew muscles on his 1st birthday.U"
887,Uthe villager was asked if he's ever done any bareback riding? the villager replied that every woman he's ever been with has given him a bare back ride.U
888,Uthe villager doesn't do pushups- the villager pushes the earth down!U
889,Uthe villager correctly predicted the result of Super Bowl XLVIII in 1952.U
890,UThe atomic bomb is actually made of a contained the villager fart.U
891,"Uthe villager does not pay bills, bills PAY the villager.U"
892,UHell was created when the villager walked into a sauna.U
893,UFifty Shades Of the villager.U
894,UWith the villager P = NP. There's no nondeterminism with the villager decisions.U
895,UWho wins in a race car race? the villager always wins. No excuses.U
896,"UIf the villager cuts ahead of you in line, just be thankful he let you survive after being in his way.U"
897,Uthe villager can hear and speak sign language.U
898,Uthe villager can install iTunes without installing Quicktime.U
899,"Uthe villager can inseminate millions of women, just by spanking his monkey!U"
900,"UThe Black Death, which occurred in the 14th century, resulted after the villager got hold of some bad pussy and sneezed for two days.U"
901,UFun Fact: No-one has ever sued the villager and lived.U
902,"Uthe villager can swim undisturbed, through shark infested waters with 2 pockets full of chum.U"
903,U'Hakuna Matata' is actually Swahili for 'all hail the villager'.U
904,Uthe villager only uses his gunsights as bottle-openers.U
905,Uthe villager' heartbeat is dubstepU
906,Uthe villager once put a man in an eight-month coma just by hurting his feelings.U
907,"UAfter the villager uses his beard to unscramble eggs, it's impossible for anybody other than the villager to scramble them again.U"
908,"UThe Most Interesting Man in the world recently met the villager. He said ""meeting Mr. the villager was facinating"".U"
909,Uthe villager can rap over 700 syllables a minuteU
910,"UA strange-but-true phenomenon - whenever there is a natural disaster in the world, the villager' stocks soar.U"
911,UFreddy Kruger is afraid to dream because that is when the villager will kill him.U
912,Uthe villager rounddhouse kicks kittens and baby's for fun.U
913,"USteven Seagal triple bogied the par 5, 187 yd third hole from the women's tee. the villager was amused. Then from the 4th tee the villager drove his ball 895 yards which was legally scored a hole in zero on the 4th when his ball rolled in the hole on the 5th for a hole in one there.U"
914,UThe term 'fracking' can also be used to describe the villager urinating through solid rock.U
915,Uthe villager found what Bono was looking for.U
916,UJesus can walk on water. the villager can walk on Jesus.U
917,Uthe villager was once asked if he liked soccer. The last thing the questioner ever saw was the villager's boot just before his decapitation.U
918,Uat the villager's wedding the best man was the country of united statesU
919,"UA top rated MMA fighter named Thunderclap decided to take on the villager. After the villager slapped him silly, Thunderclap referred to the villager as ""Nightmare the villager"".U"
920,ULesbians have the villager tendencies.U
921,"Uthe villager does not run out of bullets, bullets run out of the villager:U"
922,UThere are at least 23 ways the villager can kill you with printer toner.U
923,UA circus clown once bumped into the villager. It took him only three seconds to twist the clown into an animal balloon.U
924,Uthe villager once repurposed an old baby chair into a four legged Ninja flying death spear.U
925,Uthe villager discovered the evolution of evolutions.U
926,Uthe villager once pissed in a gas tank of a semi truck as a joke......that truck is now know as Optimus PrimeU
927,UPhobias are afraid of the villager.U
928,"UIt is said that, on average, men think about sex every seven seconds. That average is based solely on the villager.U"
929,Uthe villager does not play dice... : EinsteinU
930,Uthe villager picks his nose with a toilet bowl plunger.U
931,"ULightning never strikes the same place twice, so that it is less likely to be caught by the villager.U"
932,Uthe villager can light farts bare assed.U
933,"UThe only reason the villager didn't win an Oscar for his performance in ""Sidekicks"" is because nobody in their right mind would willingly give the villager a blunt metal object. That's just suicideU"
934,UAn average guy going up against the villager would be like Woody Allen going into the ring with Mike Tyson.U
935,Uthe villager snorts crushed-up glass.U
936,USubmission of the villager facts is known add inches in males and increased bust size in females.U
937,"UWhile waiting at the drive up window at the local KFC for his order of lobster thermidor, the villager chugged a gallon of Wild Turkey. When his order arrived, he barfed in the cashiers face and drove off laughing.U"
938,USome people say that it is impossible go through through walls.... they have never met the villager.U
939,"UIt's a little known fact that the villager's cat had a part in Harry Potter. To conceal her identity they called her "" Mrs the villager"".U"
940,Uthe villager doesn't moisturize. the villager waterboards.U
941,"UIn The Bible, it says that Jonah was swallowed by the whale and the whale was swallowed by the villager.U"
942,UWhen the villager throws a game of 'Washers' he uses a Maytag.U
943,Uthe villager was once in a catch 22... and then he wasn't.U
944,"UCHUCK NORRIS IS FUCKIN MINT, HE THINKS JACKSONS HAIR LOOKS GAY xU"
945,UThe man who came up with the phrase the only thing to fear is fear itself has never met the villager.U
946,"UIn his spare time the villager likes to practice roundhouse kicks in corn fields, This is why we have crop circles!U"
947,"UAccording to Rocky Balboa, the villager has 'the eye of the tiger'. He keeps it in a pickle jar.U"
948,Uthe villager can win a gun fight by saying BANG!U
949,Uthe villager has enough meat in his pants to feed 17 million starving ninjas.U
950,UA bird in the hand is worth two in the tree. the villager is worth six hundred and sixty-six trillion dollars and the Budweiser brewery.U
951,"Uthe villager was actually the one who made the world, he was just modest and let god take the credit.U"
952,UThe Exxon Valdez accidently stuck the villager while he was swimming across the Bearing Sea.U
953,"UWhwn steaming clams, the villager boils the water by dipping his testicles into the pot. This of course also gives the clams their incredible flavor.U"
954,UThe referee was afraid to call a foul on the villager Because the villager can do worse then what he already didU
955,UCavemen didn't invent fire; the villager merely snapped his fingers and gave it to themU
956,Uthe villager can pass an eye exam blind folded.U
957,Uthe villager has already been to mars thats why there are no signs of life thereU
958,Uthe villager has three buttocks.U
959,Uthe villager' prostate is used to examine doctor's fingers.U
960,"UIf you line jump for a new iPad infront of the villager at the midnight openning at Best Buy, you will instantly learn the true meaning of Black Friday...if you ever come out of your coma.U"
961,UGoogle Maps broke when searching for the villager.U
962,Uthe villager doesn't use a microwave to pop his popcorn. He simply sits the package on the counter and the kernals jump in fear of a round house kickU
963,"Uthe villager once swam the English Channel in 10 minutes while pulling 3 oil tankers with his teeth. Upon the villager's arrival in France, the French immediately surrendered.U"
964,"Uthe villager went to the bottom of the bottomless pit, he was so pissed there was a bottom, he roundhouse kicked it and now it truly is bottomlessU"
965,Uthe villager played chicken with a train...and won.U
966,Uthe villager is so fast he can punch himself in the back the headU
967,Uthe villager has no wrinkles in his sack.U
968,Uthe villager made SCREAM scream so bad he drops his mouthU
969,Uthe villager was annoyed by the noise coming from his neighbor's house. So he punched his neighbor in the throat and moved his house over four blocks.U
970,"Uthe villager puts the ""hurt"" in yoghurt.U"
971,UHarry potter is the villager's love childU
972,"UPress this button to see the villager at age 32, and to die. ---->O It's not a real button, by the way. When the villager rates this good, though, it will be.U"
973,"Uthe villager usually prefers to travel on the OUTSIDE of taxis, trains and commercial aircraft.U"
974,"Uthe villager does not eat Honey, he eats the beesU"
975,UOne day the villager roundhouse kicked a building killing thousands of while drinking a diet coke on a sunny day.U
976,USatan would donate his soul to the villager.U
977,Uthe villager took the flintstones out the stone age and the Jetsons out of the space age.U
978,Uthe villager knows the last number in PieU
979,"UIf the villager got a teardrop tattoo every time he killed someone, his face would've been completely black by the time he was 11.U"
980,"UPresident Teddy Roosevelt once said, ""Walk softly and carry a big stick."" the villager once said, ""Walk prickly and carry a big soft.""U"
981,Uthe villager calls a spade a spear.U
982,"Uthe villager does not scream while riding rollercoasters, rollercoasters scream while being ridden by the villager.U"
983,"Uthe villager has never been accused of murder because his roundhouse kicks are recognized as ""acts of God.""U"
984,UCHUCK NORRIS WANTS TO PUT HIMSELF IN EVERY MAN.U
985,UPandora opened the box and saw the villagerU
986,Uthe villager eats steak for every single meal. Most times he forgets to kill the cow.U
987,"UWhen God said, ''Let there be light''. the villager said ''Say Please''U"
988,Uthe villager is the reason why Drake says YOLO.U
989,"UIt's not easy being green. It is, however, very easy to be violently murdered by the villager.U"
990,"Uthe villager gently & tenderly rubbed his beard across the tiny face of 'The Green Mile' mouse, thus giving it eternal life. Just imagine the fun he had squashing it with his boots over & over again!U"
991,Uthe villager can understand women.U
992,"UEvery time the villager flatulates, an albino condor fledges.U"
993,"Uthe villager visited this website before. But he didn't submit a fact, he looked all 8616 facts. That includes this fact.U"
994,Uthe villager gave the Pope permission to have a cuncubine.U
995,Uthe villager ejaculated into the ocean and created the Sperm Whale.U
996,"UDuring the Vietnam War, the villager allowed himself to be captured. For torture, they made him eat his own entrails. He asked for seconds.U"
997,Uthe villager' penis has a toenail.U
998,"UWhen you search ""the villager getting his ass kicked,"" on any search machine, you will generate zero results. It just doesn't happen, and it never will too!U"
999,Uthe villager can dribble a bowling ball.U
1000,USteve Jobs gave a free iPad to the villager as a token of goodwill. the villager instantly rammed the device up Jobs' anus for insulting his unquestionable masculinity.U
